expert_id,name,twitter,institution,type,title,href
chris-byrnes,Chris   Byrnes,,heritage,leadership,"General Counsel and Secretary, General Counsel's Office",https://www.heritage.org/staff/chris-byrnes
james-carafano,James Jay Carafano,JJCarafano,heritage,leadership,"Vice President, Kathryn and Shelby Cullom Davis Institute for National Security and Foreign Policy, and the E. W. Richardson Fellow",https://www.heritage.org/staff/james-carafano
luke-coffey,Luke  Coffey,LukeDCoffey,heritage,leadership,"Director, Douglas and Sarah Allison Center for Foreign Policy",https://www.heritage.org/staff/luke-coffey
john-cooper,John  Cooper,thejcoop,heritage,leadership,"Associate Director, Institute Communications",https://www.heritage.org/staff/john-cooper
danielle-doane,Danielle  Doane,danidoane,heritage,leadership,"Director, Congressional Programs",https://www.heritage.org/staff/danielle-doane
becky-norton-dunlop,Becky Norton  Dunlop,resourcesgal,heritage,leadership,Ronald Reagan Distinguished Fellow,https://www.heritage.org/staff/becky-norton-dunlop
wes-dyck,Wes  Dyck,,heritage,leadership,"Vice President, Personnel",https://www.heritage.org/staff/wes-dyck
elizabeth-fender,Elizabeth  Fender,,heritage,leadership,"Director, Marketing",https://www.heritage.org/staff/elizabeth-fender
edwin-feulner,"Edwin J. Feulner, Ph.D.",EdFeulner,heritage,leadership,Founder and Former President ,https://www.heritage.org/staff/edwin-feulner
marie-fishpaw,Marie  Fishpaw,,heritage,leadership,"Director, Domestic Policy Studies",https://www.heritage.org/staff/marie-fishpaw
paul-gallagher,Paul  Gallagher,paulgallagher,heritage,leadership,"Associate Director, Editorial",https://www.heritage.org/staff/paul-gallagher
nile-gardiner-phd,"Nile  Gardiner, Ph.D.",NileGardiner,heritage,leadership,"Director, Margaret Thatcher Center for Freedom and Bernard and Barbara Lomas Fellow",https://www.heritage.org/staff/nile-gardiner-phd
martin-gillespie,Martin  Gillespie,MJGillespieinNJ,heritage,leadership,"Director, Donor Relations and Senior Advisor to the President for Corporate Relations",https://www.heritage.org/staff/martin-gillespie
katharine-cornell-gorka,Katharine Cornell Gorka,,heritage,leadership,"Director, Civil Society and the American Dialogue",https://www.heritage.org/staff/katharine-cornell-gorka
mark-harris,Mark  Harris,,heritage,leadership,"Assistant Director, IT Infrastructure",https://www.heritage.org/staff/mark-harris
kim-holmes,"Kim R. Holmes, Ph.D.",kimsmithholmes,heritage,leadership,Executive Vice President ,https://www.heritage.org/staff/kim-holmes
james-imoehl,James  Imoehl,,heritage,leadership,Chief of Staff to the President,https://www.heritage.org/staff/james-imoehl
kay-c-james,Kay C. James,KayColesJames,heritage,leadership,President of The Heritage Foundation,https://www.heritage.org/staff/kay-c-james
emilie-kao,Emilie  Kao,EmilieTHF,heritage,leadership,Director of the Richard and Helen DeVos Center for Religion & Civil Society at The Heritage Foundation,https://www.heritage.org/staff/emilie-kao
klon-kitchen,Klon  Kitchen,klonkitchen,heritage,leadership,"Director, Center for Technology Policy",https://www.heritage.org/staff/klon-kitchen
eric-korsvall,Eric  Korsvall,,heritage,leadership,"Vice President, Operations",https://www.heritage.org/staff/eric-korsvall
joseph-loconte,"Joseph  Loconte, Ph.D.",josephloconte,heritage,leadership,"Director, B. Kenneth Simon Center for American Studies and AWC Family Foundation Fellow",https://www.heritage.org/staff/joseph-loconte
walter-lohman,Walter  Lohman,WalterLohman,heritage,leadership,"Director, Asian Studies Center",https://www.heritage.org/staff/walter-lohman
john-malcolm,John  Malcolm,malcolm_john,heritage,leadership,"Vice President, Institute for Constitutional Government, Director of the Meese Center for Legal & Judicial Studies and Senior Legal Fellow",https://www.heritage.org/staff/john-malcolm
jennifer-marshall,Jennifer A. Marshall,MarshallJenA,heritage,leadership,"Senior Visiting Fellow, Institute for Family, Community, and Opportunity",https://www.heritage.org/staff/jennifer-marshall
tim-mcgovern,Tim  McGovern,mcgovern,heritage,leadership,"Director, Information Technology",https://www.heritage.org/staff/tim-mcgovern
andrew-mcindoe,Andrew  McIndoe,andrewpmcindoe,heritage,leadership,Vice President of Development,https://www.heritage.org/staff/andrew-mcindoe
norbert-michel,"Norbert J. Michel, Ph.D.",norbertjmichel,heritage,leadership,"Director, Center for Data Analysis",https://www.heritage.org/staff/norbert-michel
ambassador-terry-miller,Ambassador Terry  Miller,,heritage,leadership,"Director, Center for International Trade and Economics and Mark A. Kolokotrones Fellow in Economic Freedom",https://www.heritage.org/staff/ambassador-terry-miller
andrew-olivastro,Andrew  Olivastro,andyolivastro,heritage,leadership,"Director, Coalition Relations",https://www.heritage.org/staff/andrew-olivastro
therese-pennefather,Therese  Pennefather,,heritage,leadership,"Director, Research Editors",https://www.heritage.org/staff/therese-pennefather
jennifer-perrigo,Jennifer  Perrigo,,heritage,leadership,"Director, Workplace Services",https://www.heritage.org/staff/jennifer-perrigo
mitchell-porwoll,Mitchell  Porwoll,,heritage,leadership,"Director, Membership Programs",https://www.heritage.org/staff/mitchell-porwoll
helena-richardson,Helena   Richardson,HelenaRamirez,heritage,leadership,"Director, Young Leaders Program",https://www.heritage.org/staff/helena-richardson
karina-rollins,Karina  Rollins,,heritage,leadership,Senior Research Editor,https://www.heritage.org/staff/karina-rollins
janine-ryan,Janine   Ryan,JanineBrown85,heritage,leadership,"Director, Events and Programming",https://www.heritage.org/staff/janine-ryan
angela-sailor,Angela  Sailor,,heritage,leadership,"Vice President, The Feulner Institute",https://www.heritage.org/staff/angela-sailor
greg-scott,Greg  Scott,GScottSays,heritage,leadership,"Director, Media",https://www.heritage.org/staff/greg-scott
maria-sousa,Maria   Sousa,,heritage,leadership,"Director, Digital",https://www.heritage.org/staff/maria-sousa
jack-spencer,Jack  Spencer,,heritage,leadership,"Vice President, the Institute for Economic Freedom",https://www.heritage.org/staff/jack-spencer
thomas-spoehr,Thomas  Spoehr,TomSpoehr,heritage,leadership,"Director, Center for National Defense",https://www.heritage.org/staff/thomas-spoehr
nicholas-stoltzfus,Nicholas  Stoltzfus,NickStolzfuReal,heritage,leadership,Director of Accounting and Controller,https://www.heritage.org/staff/nicholas-stoltzfus
katrina-trinko,Katrina  Trinko,KatrinaTrinko,heritage,leadership,"Director and Editor-in-Chief, The Daily Signal",https://www.heritage.org/staff/katrina-trinko
becky-turco,Becky   Turco,,heritage,leadership,"Associate Director, Phillip N. Truluck Center for Leadership Development",https://www.heritage.org/staff/becky-turco
bridgett-wagner,Bridgett G. Wagner,bridgettwagner,heritage,leadership,"Vice President, Policy Promotion",https://www.heritage.org/staff/bridgett-wagner
carsten-walter,Carsten  Walter,,heritage,leadership,"Senior Director, Development Operations",https://www.heritage.org/staff/carsten-walter
paul-winfree,Paul  Winfree,paulwinfree,heritage,leadership,Director of the Thomas A. Roe Institute for Economic Policy Studies and Richard F. Aster Fellow,https://www.heritage.org/staff/paul-winfree
genevieve-wood,Genevieve  Wood,genevievewood,heritage,leadership,Senior Advisor and Spokesperson,https://www.heritage.org/staff/genevieve-wood
kaitlyn-wood,Kaitlyn  Wood,,heritage,leadership,"Director, Talent Development and Compensation",https://www.heritage.org/staff/kaitlyn-wood
charmaine-yoest,"Charmaine   Yoest, Ph.D.",CharmaineYoest,heritage,leadership,"Vice President, Institute for Family, Community, and Opportunity",https://www.heritage.org/staff/charmaine-yoest
mary-clare-amselem,Mary Clare  Amselem,MCAmselem,heritage,experts,"Policy Analyst, Education Policy Studies, Institute for Family, Community, and Opportunity",https://www.heritage.org/staff/mary-clare-amselem
ryan-anderson,"Ryan T. Anderson, Ph.D.",RyanTAnd,heritage,experts,William E. Simon Senior Research Fellow in American Principles & Public Policy,https://www.heritage.org/staff/ryan-anderson
amy-anderson-dnp-rn,"Amy  Anderson, DNP, RN",,heritage,experts,Visiting Fellow and professor in the Harris College of Nursing & Health Sciences and the School of Medicine at Texas Christian University,https://www.heritage.org/staff/amy-anderson-dnp-rn
doug-badger,Doug  Badger,Dougsbriefcase,heritage,experts,"Visiting Fellow, Domestic Policy Studies",https://www.heritage.org/staff/doug-badger
daren-bakst,Daren  Bakst,darenbakst,heritage,experts,"Senior Research Fellow in Agricultural Policy, Roe Institute for Economic Policy Studies",https://www.heritage.org/staff/daren-bakst
frederico-bartels,Frederico  Bartels,FredericoBF,heritage,experts,Senior Policy Analyst for Defense Budgeting at The Heritage Foundation's Davis Institute for National Security and Foreign Policy,https://www.heritage.org/staff/frederico-bartels
gabriella-beaumont-smith,Gabriella   Beaumont-Smith,GabAboutTrade,heritage,experts,"Policy Analyst, Macroeconomics ",https://www.heritage.org/staff/gabriella-beaumont-smith
theodore-r-bromund,"Theodore R. Bromund, Ph.D.",Bromund,heritage,experts,"Senior Research Fellow in Anglo-American Relations, Margaret Thatcher Center for Freedom",https://www.heritage.org/staff/theodore-r-bromund
peter-brookes,Peter  Brookes,Brookes_Peter,heritage,experts,"Senior Research Fellow, Weapons of Mass Destruction and Counter Proliferation, Davis Institute for National Security and Foreign Policy",https://www.heritage.org/staff/peter-brookes
lindsey-burke,"Lindsey M. Burke, Ph.D.",lindseymburke,heritage,experts,"Director, Center for Education Policy and Will Skillman Fellow in Education",https://www.heritage.org/staff/lindsey-burke
david-r-burton,David R. Burton,,heritage,experts,"Senior Fellow in Economic Policy, Roe Institute for Economic Policy Studies, Institute for Economic Freedom and Opportunity",https://www.heritage.org/staff/david-r-burton
jonathan-butcher,Jonathan  Butcher,JM_Butcher,heritage,experts,"Senior Policy Analyst, Center for Education Policy, Institute for Family, Community, and Opportunity",https://www.heritage.org/staff/jonathan-butcher
giancarlo-canaparo,GianCarlo  Canaparo,Gcanaparo,heritage,experts,"Legal Fellow, Meese Center",https://www.heritage.org/staff/giancarlo-canaparo
james-carafano,James Jay Carafano,JJCarafano,heritage,experts,"Vice President, Kathryn and Shelby Cullom Davis Institute for National Security and Foreign Policy, and the E. W. Richardson Fellow",https://www.heritage.org/staff/james-carafano
james-w-ceaser-phd,"James W. Ceaser, Ph.D.",jwc2g,heritage,experts,"Visiting Fellow, Simon Center for American Studies",https://www.heritage.org/staff/james-w-ceaser-phd
dean-cheng,Dean  Cheng,,heritage,experts,"Senior Research Fellow, Asian Studies Center, Davis Institute for National Security and Foreign Policy",https://www.heritage.org/staff/dean-cheng
maiya-clark,Maiya  Clark,MaiyaCl,heritage,experts,"Research Assistant, Center for National Defense",https://www.heritage.org/staff/maiya-clark
luke-coffey,Luke  Coffey,LukeDCoffey,heritage,experts,"Director, Douglas and Sarah Allison Center for Foreign Policy",https://www.heritage.org/staff/luke-coffey
helle-dale,Helle C. Dale,Helledale,heritage,experts,"Senior Fellow for Public Diplomacy, Margaret Thatcher Center for Freedom, Davis Institute for National Security and Foreign Policy ",https://www.heritage.org/staff/helle-dale
kevin-d-dayaratna,"Kevin   Dayaratna, Ph.D.",kdd0211,heritage,experts,"Principal Statistician, Data Scientist, and Research Fellow",https://www.heritage.org/staff/kevin-d-dayaratna
james-di-pane,James  Di Pane,JamesDiPane,heritage,experts,"Research Associate, Center for National Defense",https://www.heritage.org/staff/james-di-pane
david-ditch,David  Ditch,DavidADitch,heritage,experts,"Research Associate, Grover M. Hermann Center for the Federal Budget",https://www.heritage.org/staff/david-ditch
tim-doescher,Tim  Doescher,TimothyDoescher,heritage,experts,"Associate Director, Coalition Relations",https://www.heritage.org/staff/tim-doescher
becky-norton-dunlop,Becky Norton  Dunlop,resourcesgal,heritage,experts,Ronald Reagan Distinguished Fellow,https://www.heritage.org/staff/becky-norton-dunlop
lee-edwards,"Lee  Edwards, Ph.D.",LeeWEdwards,heritage,experts,"Distinguished Fellow in Conservative Thought, B. Kenneth Simon Center for American Studies",https://www.heritage.org/staff/lee-edwards
olivia-enos,Olivia   Enos,OliviaEnos,heritage,experts,"Senior Policy Analyst, Asian Studies Center, Davis Institute for National Security and Foreign Policy ",https://www.heritage.org/staff/olivia-enos
edwin-feulner,"Edwin J. Feulner, Ph.D.",EdFeulner,heritage,experts,Founder and Former President ,https://www.heritage.org/staff/edwin-feulner
marie-fishpaw,Marie  Fishpaw,,heritage,experts,"Director, Domestic Policy Studies",https://www.heritage.org/staff/marie-fishpaw
nile-gardiner-phd,"Nile  Gardiner, Ph.D.",NileGardiner,heritage,experts,"Director, Margaret Thatcher Center for Freedom and Bernard and Barbara Lomas Fellow",https://www.heritage.org/staff/nile-gardiner-phd
james-gattuso,James L. Gattuso,Jamesgattuso,heritage,experts,"Senior Research Fellow in Regulatory Policy, Institute for Economic Freedom and Opportunity, Expert in Financial Regulation",https://www.heritage.org/staff/james-gattuso
patty-jane-geller,Patty-Jane  Geller,,heritage,experts,"Policy Analyst, Nuclear Deterrence and Missile Defense, Center for National Defense",https://www.heritage.org/staff/patty-jane-geller
drew-gonshorowski,Drew  Gonshorowski,,heritage,experts,"Research Fellow, Center for Data Analysis, Institute for Economic Freedom and Opportunity ",https://www.heritage.org/staff/drew-gonshorowski
mike-gonzalez,Mike  Gonzalez,Gundisalvus,heritage,experts,"Senior Fellow, Douglas and Sarah Allison Center for Foreign Policy and Angeles T. Arredondo E Pluribus Unum fellow",https://www.heritage.org/staff/mike-gonzalez
katharine-cornell-gorka,Katharine Cornell Gorka,,heritage,experts,"Director, Civil Society and the American Dialogue",https://www.heritage.org/staff/katharine-cornell-gorka
rachel-greszler,Rachel  Greszler,,heritage,experts,"Research Fellow in Economics, Budget and Entitlements",https://www.heritage.org/staff/rachel-greszler
joel-griffith,Joel  Griffith,joelgriffith,heritage,experts,"Research Fellow, Financial Regulations",https://www.heritage.org/staff/joel-griffith
steven-groves,Steven  Groves,steven_groves,heritage,experts,Margaret Thatcher Fellow,https://www.heritage.org/staff/steven-groves
allen-c-guelzo-phd,"Allen C. Guelzo, Ph.D.",,heritage,experts,"Visiting Fellow, Simon Center for American Studies",https://www.heritage.org/staff/allen-c-guelzo-phd
edmund-haislmaier,Edmund F. Haislmaier,,heritage,experts,"Preston A. Wells, Jr. Senior Research Fellow",https://www.heritage.org/staff/edmund-haislmaier
jamie-bryan-hall,Jamie Bryan Hall,Mr_Jamie_B_Hall,heritage,experts,"Research Fellow, Quantitative Analysis",https://www.heritage.org/staff/jamie-bryan-hall
elizabeth-hanke,Elizabeth  Hanke,,heritage,experts,"Research Fellow, Labor Economics and Policy, Roe Institute",https://www.heritage.org/staff/elizabeth-hanke
kim-holmes,"Kim R. Holmes, Ph.D.",kimsmithholmes,heritage,experts,Executive Vice President ,https://www.heritage.org/staff/kim-holmes
mike-howell,Mike  Howell,MHowellTweets,heritage,experts,"Senior Advisor, Executive Branch Relations",https://www.heritage.org/staff/mike-howell
melanie-israel,Melanie  Israel,Melanie_Israel,heritage,experts,"Research Associate, DeVos Center for Religion and Civil Society",https://www.heritage.org/staff/melanie-israel
kay-c-james,Kay C. James,KayColesJames,heritage,experts,President of The Heritage Foundation,https://www.heritage.org/staff/kay-c-james
thomas-jipping,Thomas  Jipping,TomJipping,heritage,experts,Deputy Director of the Edwin Meese III Center for Legal and Judicial Studies and Senior Legal Fellow,https://www.heritage.org/staff/thomas-jipping
daniel-h-johnson-jr-md-facr,"Daniel H. Johnson Jr., MD, FACR",,heritage,experts,"Practicing Radiologist, Former President of the American Medical Association, Visiting Fellow in Health Policy",https://www.heritage.org/staff/daniel-h-johnson-jr-md-facr
emilie-kao,Emilie  Kao,EmilieTHF,heritage,experts,Director of the Richard and Helen DeVos Center for Religion & Civil Society at The Heritage Foundation,https://www.heritage.org/staff/emilie-kao
diane-katz,Diane  Katz,Dianeskatz,heritage,experts,"Senior Research Fellow in Regulatory Policy, Roe Institute for Economic Policy Studies, Institute for Economic Freedom and Opportunity",https://www.heritage.org/staff/diane-katz
anthony-kim,Anthony B. Kim,akfreedom,heritage,experts,Research Manager and Editor of the Index of Economic Freedom,https://www.heritage.org/staff/anthony-kim
klon-kitchen,Klon  Kitchen,klonkitchen,heritage,experts,"Director, Center for Technology Policy",https://www.heritage.org/staff/klon-kitchen
jessica-kline,Jessica   Kline,JekkaKline,heritage,experts,"Deputy Director of Programs, Institute for Constitutional Government",https://www.heritage.org/staff/jessica-kline
bruce-klingner,Bruce  Klingner,BruceKlingner,heritage,experts,"Senior Research Fellow, Northeast Asia",https://www.heritage.org/staff/bruce-klingner
daniel-kochis,Daniel  Kochis,dankochis,heritage,experts,Senior Policy Analyst in European Affairs,https://www.heritage.org/staff/daniel-kochis
paul-j-larkin-jr,Paul J. Larkin Jr.,,heritage,experts,"Senior Legal Research Fellow, Meese Center for Legal and Judicial Studies, Institute for Constitutional Government",https://www.heritage.org/staff/paul-j-larkin-jr
joseph-loconte,"Joseph  Loconte, Ph.D.",josephloconte,heritage,experts,"Director, B. Kenneth Simon Center for American Studies and AWC Family Foundation Fellow",https://www.heritage.org/staff/joseph-loconte
walter-lohman,Walter  Lohman,WalterLohman,heritage,experts,"Director, Asian Studies Center",https://www.heritage.org/staff/walter-lohman
nicolas-loris,Nicolas  Loris,NiconomistLoris,heritage,experts,Deputy Director of the Thomas A. Roe Institute for Economic Policy Studies and Herbert and Joyce Morgan Fellow in Energy and Environmental Policy,https://www.heritage.org/staff/nicolas-loris
john-malcolm,John  Malcolm,malcolm_john,heritage,experts,"Vice President, Institute for Constitutional Government, Director of the Meese Center for Legal & Judicial Studies and Senior Legal Fellow",https://www.heritage.org/staff/john-malcolm
jennifer-marshall,Jennifer A. Marshall,MarshallJenA,heritage,experts,"Senior Visiting Fellow, Institute for Family, Community, and Opportunity",https://www.heritage.org/staff/jennifer-marshall
joshua-meservey,Joshua   Meservey,Jmeservey,heritage,experts,"Senior Policy Analyst, Africa and the Middle East",https://www.heritage.org/staff/joshua-meservey
norbert-michel,"Norbert J. Michel, Ph.D.",norbertjmichel,heritage,experts,"Director, Center for Data Analysis",https://www.heritage.org/staff/norbert-michel
adam-michel,Adam  Michel,adamnmichel,heritage,experts,"Senior Policy Analyst, Grover M. Hermann Center for the Federal Budget",https://www.heritage.org/staff/adam-michel
ambassador-terry-miller,Ambassador Terry  Miller,,heritage,experts,"Director, Center for International Trade and Economics and Mark A. Kolokotrones Fellow in Economic Freedom",https://www.heritage.org/staff/ambassador-terry-miller
robert-e-moffit-phd,"Robert E. Moffit, Ph.D.",moffitt_robert,heritage,experts,"Senior Fellow, Health Policy Studies.",https://www.heritage.org/staff/robert-e-moffit-phd
melissa-moschella-phd,"Melissa  Moschella, Ph.D.",melissamoschell,heritage,experts,"Visiting Fellow, Simon Center for American Studies",https://www.heritage.org/staff/melissa-moschella-phd
alexis-mrachek,Alexis  Mrachek,AlexisMrachek,heritage,experts,"Research Associate for Russia and Eurasia, Douglas and Sarah Allison Center for Foreign Policy",https://www.heritage.org/staff/alexis-mrachek
james-r-otteson-phd,"James R. Otteson, Ph.D.",jroii,heritage,experts,"Visiting Fellow, Simon Center for American Studies",https://www.heritage.org/staff/james-r-otteson-phd
nina-owcharenko-schaefer,Nina  Owcharenko Schaefer,,heritage,experts,"Senior Research Fellow, Domestic Policy Studies, Health Policy",https://www.heritage.org/staff/nina-owcharenko-schaefer
kevin-pham,"Kevin  Pham, MD",,heritage,experts,Visiting Policy Analyst,https://www.heritage.org/staff/kevin-pham
james-phillips,James  Phillips,,heritage,experts,Senior Research Fellow for Middle Eastern Affairs,https://www.heritage.org/staff/james-phillips
william-poole,William  Poole,,heritage,experts,"Senior Editor, Research Editors",https://www.heritage.org/staff/william-poole
ana-rosa-quintana,Ana Rosa  Quintana,,heritage,experts,"Senior Policy Analyst, Latin America and the Western Hemisphere",https://www.heritage.org/staff/ana-rosa-quintana
robert-rector,Robert  Rector,,heritage,experts,"Senior Research Fellow, Domestic Policy Studies, Institute for Family, Community, and Opportunity",https://www.heritage.org/staff/robert-rector
lora-ries,Lora  Ries,lora_ries,heritage,experts,"Senior Research Fellow, Homeland Security, Center for Technology Policy",https://www.heritage.org/staff/lora-ries
james-m-roberts,James M. Roberts,JamesMRoberts3,heritage,experts,Research Fellow For Economic Freedom and Growth,https://www.heritage.org/staff/james-m-roberts
christopher-rufo,Christopher  Rufo,RealChrisRufo,heritage,experts,Visiting Fellow for Domestic Policy Studies ,https://www.heritage.org/staff/christopher-rufo
brent-sadler,Brent  Sadler,,heritage,experts,"Senior Fellow for Naval Warfare and Advanced Technology, Center for National Defense",https://www.heritage.org/staff/brent-sadler
angela-sailor,Angela  Sailor,,heritage,experts,"Vice President, The Feulner Institute",https://www.heritage.org/staff/angela-sailor
brett-d-schaefer,Brett D. Schaefer,BrettDSchaefer,heritage,experts,Jay Kingham Senior Research Fellow in International Regulatory Affairs,https://www.heritage.org/staff/brett-d-schaefer
jude-schwalbach,Jude   Schwalbach,,heritage,experts,"Research Associate and Project Coordinator, Center for Education Policy",https://www.heritage.org/staff/jude-schwalbach
david-r-shedd,David R. Shedd,,heritage,experts,"Visiting Fellow, Davis Institute for National Security and Foreign Policy",https://www.heritage.org/staff/david-r-shedd
parker-sheppard,"Parker  Sheppard, Ph.D.",parkersheppard,heritage,experts,"Research Fellow, Dynamic Modeling and Simulations",https://www.heritage.org/staff/parker-sheppard
robin-simcox,Robin  Simcox,RobinSimcox,heritage,experts,"Margaret Thatcher Fellow, Margaret Thatcher Center for Freedom, Davis Institute for National Security and Foreign Policy",https://www.heritage.org/staff/robin-simcox
kiron-k-skinner-phd,"Kiron K. Skinner, Ph.D.",KironSkinner,heritage,experts,"Visiting Fellow, Kathryn and Shelby Cullom Davis Institute for National Security and Foreign Policy",https://www.heritage.org/staff/kiron-k-skinner-phd
tori-k-smith,Tori K.  Smith,theToriKSmith,heritage,experts,"Jay Van Andel Trade Economist, Roe Institute for Economic Policy Studies",https://www.heritage.org/staff/tori-k-smith
jeff-m-smith,Jeff  M. Smith,Cold_Peace_,heritage,experts,"Research Fellow, South Asia",https://www.heritage.org/staff/jeff-m-smith
zack-smith,Zack  Smith,,heritage,experts,"Legal Fellow, Meese Center",https://www.heritage.org/staff/zack-smith
jack-spencer,Jack  Spencer,,heritage,experts,"Vice President, the Institute for Economic Freedom",https://www.heritage.org/staff/jack-spencer
katie-tubb,Katie  Tubb,,heritage,experts,"Senior Policy Analyst, Center for International Trade and Economics, Davis Institute",https://www.heritage.org/staff/katie-tubb
patrick-tyrrell,Patrick  Tyrrell,PatrickTyrrell1,heritage,experts,"Research Coordinator, Center for International Trade and Economics",https://www.heritage.org/staff/patrick-tyrrell
andrew-vanderplas,Andrew   Vanderplas,,heritage,experts,"Special Assistant and Research Associate, Institute for Economic Freedom",https://www.heritage.org/staff/andrew-vanderplas
john-venable,John   Venable,JVVenable,heritage,experts,"Senior Research Fellow For Defense Policy, Center for National Defense, Davis Institute for National Security and Foreign Policy",https://www.heritage.org/staff/john-venable
hans-von-spakovsky,Hans A. von Spakovsky,HvonSpakovsky,heritage,experts,"Manager, Election Law Reform Initiative and Senior Legal Fellow, Meese Center for Legal and Judicial Studies",https://www.heritage.org/staff/hans-von-spakovsky
riley-walters,Riley  Walters,WalteRiley,heritage,experts,"Senior Policy Analyst, Economist",https://www.heritage.org/staff/riley-walters
genevieve-wood,Genevieve  Wood,genevievewood,heritage,experts,Senior Advisor and Spokesperson,https://www.heritage.org/staff/genevieve-wood
dakota-wood,Dakota  Wood,,heritage,experts,"Senior Research Fellow, Defense Programs, Center for National Defense, Davis Institute for National Security and Foreign Policy ",https://www.heritage.org/staff/dakota-wood
charmaine-yoest,"Charmaine   Yoest, Ph.D.",CharmaineYoest,heritage,experts,"Vice President, Institute for Family, Community, and Opportunity",https://www.heritage.org/staff/charmaine-yoest
george-adams,George  Adams,,heritage,other,"Senior Office Services Specialist, Business Support Services",https://www.heritage.org/staff/george-adams
virginia-allen,Virginia  Allen,,heritage,other,"News Producer, The Daily Signal",https://www.heritage.org/staff/virginia-allen
kelley-babphavong,Kelley  Babphavong,,heritage,other,"Outreach Coordinator, Young Leaders Program",https://www.heritage.org/staff/kelley-babphavong
chad-barefoot,Chad  Barefoot,,heritage,other,Senior Advisor to the President for Donor Relations,https://www.heritage.org/staff/chad-barefoot
jean-barry,Jean  Barry,,heritage,other,"Paralegal, Office of General Counsel",https://www.heritage.org/staff/jean-barry
amy-baumgardner,Amy  Baumgardner,,heritage,other,Art Director,https://www.heritage.org/staff/amy-baumgardner
mercedes-bendeck,Mercedes  Bendeck,,heritage,other,Senior Conference Services Manager,https://www.heritage.org/staff/mercedes-bendeck
erin-bender,Erin  Bender,,heritage,other,"Membership Program Advisor, Development",https://www.heritage.org/staff/erin-bender
kibreab-berhe,Kibreab  Berhe,,heritage,other,IT Security Specialist,https://www.heritage.org/staff/kibreab-berhe
ashley-blackwell,Ashley  Blackwell,,heritage,other,"Staffing Support Associate, Personnel",https://www.heritage.org/staff/ashley-blackwell
douglas-blair,Douglas  Blair,,heritage,other,"Administrative Assistant, Communications",https://www.heritage.org/staff/douglas-blair
calvin-blaylock,Calvin  Blaylock,,heritage,other,Executive Assistant to the Vice President of Development,https://www.heritage.org/staff/calvin-blaylock
justin-bogie,Justin  Bogie,JustinBogie,heritage,other,"Part-Time Senior Policy Analyst in Fiscal Affairs, Grover M. Hermann Center for the Federal Budget",https://www.heritage.org/staff/justin-bogie
kyle-bonnell,Kyle  Bonnell,,heritage,other,Senior Job Bank Manager,https://www.heritage.org/staff/kyle-bonnell
yvette-campos,Yvette  Campos,,heritage,other,"Senior Program Coordinator, Douglas and Sarah Allison Center for Foreign Policy, Davis Institute for National Security and Foreign Policy ",https://www.heritage.org/staff/yvette-campos
berdie-carter,Berdie  Carter,,heritage,other,"Switchboard Operator, Business Support Services",https://www.heritage.org/staff/berdie-carter
peter-christiansen,Peter  Christiansen,,heritage,other,"Administrative and Development Data Specialist, Development Operations",https://www.heritage.org/staff/peter-christiansen
sydney-combs,Sydney  Combs,,heritage,other,"Program Associate, Congressional Relations",https://www.heritage.org/staff/sydney-combs
michelle-cordero,Michelle   Cordero,michelleoddis,heritage,other,Digital Content Manager ,https://www.heritage.org/staff/michelle-cordero
ellen-crocombe,Ellen  Crocombe,,heritage,other,Personnel Specialist,https://www.heritage.org/staff/ellen-crocombe
taylor-dabney,Taylor  Dabney,,heritage,other,"Graphic Designer, Marketing",https://www.heritage.org/staff/taylor-dabney
jeremy-dalrymple,Jeremy  Dalrymple,,heritage,other,"Research Associate, Roe Institute for Economic Policy Studies",https://www.heritage.org/staff/jeremy-dalrymple
heather-davis,Heather  Davis,,heritage,other,Advisor to the President for Donor Relations,https://www.heritage.org/staff/heather-davis
james-dean,James  Dean,,heritage,other,"Manager, International and Diplomatic Programs, Douglas and Sarah Allison Center for Foreign Policy",https://www.heritage.org/staff/james-dean
shani-dejesus,Shani  Dejesus,,heritage,other,"Executive Assistant, President's Office",https://www.heritage.org/staff/shani-dejesus
rachel-del-guidice,Rachel   del Guidice,,heritage,other,"Congressional Reporter, The Daily Signal",https://www.heritage.org/staff/rachel-del-guidice
grace-desandro,Grace  DeSandro,,heritage,other,Junior Graphic Designer,https://www.heritage.org/staff/grace-desandro
breanna-deutsch,Breanna  Deutsch,,heritage,other,"Communications Manager, Institute for Constitutional Government",https://www.heritage.org/staff/breanna-deutsch
bradley-duff-hudkins,Bradley   Duff-Hudkins,,heritage,other,"Senior Advisor, Database Analytics, Development Operations",https://www.heritage.org/staff/bradley-duff-hudkins
matthew-eagan,Matthew  Eagan,,heritage,other,"Senior Program Associate, Congressional Relations",https://www.heritage.org/staff/matthew-eagan
clare-erff,Clare  Erff,,heritage,other,Digital Marketing Manager for Membership Programs,https://www.heritage.org/staff/clare-erff
lauren-evans,Lauren   Evans,,heritage,other,"Manager, Multimedia",https://www.heritage.org/staff/lauren-evans
laura-falcon,Laura  Falcon,,heritage,other,"Communications Manager, National Media",https://www.heritage.org/staff/laura-falcon
lyndsey-fifield,Lyndsey  Fifield,,heritage,other,"Social Media Manager, Digital ",https://www.heritage.org/staff/lyndsey-fifield
john-fleming,John  Fleming,,heritage,other,"Manager, Data Graphics Services, Research Editors",https://www.heritage.org/staff/john-fleming
